,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.019631870712163834,0.0006259122859549351,0.025018239065828257,0.922181883841645,22.29130792617798
1,0.016455782734430432,0.0005528424221029392,0.02351260134699985,0.9450201360284777,15.65554928779602
2,0.03930465444334467,0.002288055437191503,0.04783362245525111,0.8280452029318175,20.232872486114502
3,0.03928892825409146,0.0024291534845221514,0.0492864432123292,0.9155285775997408,24.217628479003906
4,0.04275624663440795,0.002315695269556852,0.04812167151665507,0.7757134402618021,49.00239181518555
5,0.031487496555687666,0.0016423317798656763,0.038754515519412704,0.8772978481326966,
6,0.012404266472346137,0.0009630110947021677,0.01324855212472652,0.0721243519844502,
