,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.029569256443903374,0.0012651858647466303,0.03556945128543074,0.8666928336089288,102.66626787185669
1,0.016120603681813613,0.00038690092023376416,0.019669797157921182,0.8358817966622973,62.86514163017273
2,0.03647508898464538,0.0021909414432132283,0.04680749345151082,0.8388344199704911,63.828784227371216
3,0.030229149299004353,0.002016367284237049,0.04490397849007423,0.9084758267435119,49.98037123680115
4,0.02219221474111815,0.0009164148188177021,0.03027234412492204,0.9162551636563286,95.42719721794128
5,0.02691726263009698,0.0013551620662496748,0.0354446129019718,0.8732280081283117,
6,0.007877938041114318,0.0007539635299703512,0.011115388121825123,0.037795871974314346,
