,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.02578611093544349,0.0010428667553265298,0.032293447560248656,0.5390510152819346,30.20962357521057
1,0.024420127014661317,0.0010403429976641031,0.03225434850782299,0.9037342943291063,38.71577191352844
2,0.03504470483816525,0.0024799179276208103,0.049798774358620616,0.8362773072821955,48.793562173843384
3,0.036919107099644334,0.0025008499559844443,0.05000849883754205,0.9193494962187794,58.186798095703125
4,0.02603382013280966,0.0011816140775966525,0.03437461385378245,0.9214936260844128,66.30321383476257
5,0.02964077400414481,0.001649118342838508,0.03974593662360336,0.8239811478392858,
6,0.005858760528044159,0.0007701271546275591,0.009312549647586701,0.16301897561124656,
