,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.02345095308500677,0.0007932114963353666,0.02816401065784784,0.9125579611671774,85.31907391548157
1,0.015861068195048057,0.0004184482694984581,0.020456008151603238,0.8532245278706267,54.335495471954346
2,0.04323241799868595,0.003229727064736033,0.05683068770247315,0.7752949242339786,80.44439888000488
3,0.04054051230911516,0.0031326046396306464,0.0559696760722326,0.8891042200075561,94.1478362083435
4,0.03559472092945626,0.0023466578887487133,0.04844231506388514,0.8060353408630501,92.40202331542969
5,0.03173593450346244,0.0019841298717898437,0.041972539529608395,0.8472433948284778,
6,0.011675104423380536,0.0013106848094861891,0.016674673805853905,0.056852399566022595,
