,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.040706481182031774,0.0022300996622263442,0.047223931033177916,0.7767750714216112,5.811060667037964
1,0.06476760922827642,0.00444553737281477,0.06667486312557956,-0.7294214735461857,7.467174291610718
2,0.08747928175430615,0.008519707846282863,0.09230226349490495,0.41068617525970263,8.969685316085815
3,0.08137435373359592,0.007805757678559687,0.08835019908613498,0.6685379564615754,11.593788623809814
4,0.06349480728658499,0.004822597450673811,0.06944492386541878,0.5675947104472254,13.04290223121643
5,0.06756450663695905,0.005564740002111495,0.07279923612104325,0.3388344880087858,
6,0.01825547016692291,0.002582499345339149,0.01820066009462597,0.6122011588192213,
