,MAE,MSE,RMSE,R2_Score,Train_Time
0,0.056382220105637,0.003578182766542013,0.05981791342517735,-0.6690331192997652,8.322705030441284
1,0.013143783953360844,0.0002937372806264077,0.017138765434721596,0.9774165770094375,14.237758159637451
2,0.017086541587196982,0.0005033997203538416,0.022436571047150713,0.9751027943394652,17.32177209854126
3,0.020021678086053842,0.0008191907434837382,0.028621508406856167,0.9712553522897588,20.73484754562378
4,0.02500824099721379,0.0009332686382244951,0.030549445792427972,0.9420803143188315,30.458448886871338
5,0.026328492945892495,0.001225555829846099,0.031712840821266755,0.6393643837315456,
6,0.017349320672658014,0.001339329416556511,0.01657752834755138,0.7315552168698425,
